Status.state|NomeEntidade|NumFistel|NumServico|NumAto|NumEstacao|EnderecoEstacao|EndComplemento|SiglaUf|CodMunicipio|DesignacaoEmissao|Tecnologia|tipoTecnologia|meioAcesso|FreqTxMHz|FreqRxMHz|Azimute|CodTipoClasseEstacao|ClassInfraFisica|CompartilhamentoInfraFisica|CodTipoAntena|CodEquipamentoAntena|GanhoAntena|FrenteCostaAntena|AnguloMeiaPotenciaAntena|AnguloElevacao|Polarizacao|AlturaAntena|CodEquipamentoTransmissor|PotenciaTransmissorWatts|Latitude|Longitude|CodDebitoTFI|DataLicenciamento|DataPrimeiroLicenciamento|NumRede|_id|DataValidade|NumFistelAssociado|NomeEntidadeAssociado|Municipio.NomeMunicipio
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690409079|PSG COMERCIARIOS||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|20|FB|||760||24|28|13|-1|X|53|163992101350|200|-1.36696|-48.42791|G|2023-09-06|2021-11-09||378dd5f8be8b0877|2027-10-18|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690409079|PSG COMERCIARIOS||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|150|FB|||760||24|28|13|-1|X|53|163992101350|200|-1.36696|-48.42791|G|2023-09-06|2021-11-09||378dd5f8be8b0878|2027-10-18|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690409079|PSG COMERCIARIOS||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|270|FB|||760||24|28|13|-1|X|53|163992101350|200|-1.36696|-48.42791|G|2023-09-06|2021-11-09||378dd5f8be8b0879|2027-10-18|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692374507|PSG PASSAGEM BOM PASTOR||PA|1500800|100MG7W|NR|SA-NSA||2325|2325|0|FB|||760||23|28|13|0|X|50|049362201350|240|-1.33194|-48.41666|G|2023-09-12|2010-05-21||6015d5f80111c759|2029-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692374507|PSG PASSAGEM BOM PASTOR||PA|1500800|100MG7W|NR|SA-NSA||2325|2325|120|FB|||760||23|28|13|-2|X|50|049362201350|240|-1.33194|-48.41666|G|2023-09-12|2010-05-21||6015d5f80111c75a|2029-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692374507|PSG PASSAGEM BOM PASTOR||PA|1500800|100MG7W|NR|SA-NSA||2325|2325|240|FB|||760||23|28|13|0|X|50|049362201350|240|-1.33194|-48.41666|G|2023-09-12|2010-05-21||6015d5f80111c75b|2029-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692430920|R SANTA MADALENA||PA|1500800|100MG7W|NR|SA-NSA||2325|2325|70|FB|||760||23|28|13|0|X|40|049362201350|50|-1.34138|-48.39638|G|2023-09-01|2010-06-24||afac15f82ab3e13d|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692430920|R SANTA MADALENA||PA|1500800|100MG7W|NR|SA-NSA||2325|2325|190|FB|||760||23|28|13|0|X|40|049362201350|50|-1.34138|-48.39638|G|2023-09-01|2010-06-24||afac15f82ab3e13e|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692430920|R SANTA MADALENA||PA|1500800|100MG7W|NR|SA-NSA||2325|2325|310|FB|||760||23|28|13|0|X|40|049362201350|50|-1.34138|-48.39638|G|2023-09-01|2010-06-24||afac15f82ab3e13f|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692341420|TV SN 8|SN 08 - CONJUNTO CIDADE NOVA III|PA|1500800|100MG7W|NR|SA-NSA||2325|2325|40|FB|||760||23|28|13|0|X|40|049362201350|50|-1.37166|-48.40555|G|2023-09-12|2010-04-27||afac15f82ab3e155|2029-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692341420|TV SN 8|SN 08 - CONJUNTO CIDADE NOVA III|PA|1500800|100MG7W|NR|SA-NSA||2325|2325|160|FB|||760||23|28|13|0|X|40|049362201350|50|-1.37166|-48.40555|G|2023-09-12|2010-04-27||afac15f82ab3e156|2029-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692341420|TV SN 8|SN 08 - CONJUNTO CIDADE NOVA III|PA|1500800|100MG7W|NR|SA-NSA||2325|2325|270|FB|||760||23|28|13|0|X|40|049362201350|50|-1.37166|-48.40555|G|2023-09-12|2010-04-27||afac15f82ab3e157|2029-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005379219|TV SÃO JOSÉ - QD67  Nº120|QD67  Nº120|PA|1501402|80M0G7W|NR|SA-NSA||2325|2325|30|FB|||760||23|28|13|-0.5|X|40|049362201350|50|-1.3711|-48.43559|G|2023-09-06|2017-12-12||de4415f83a20c679|2027-10-18|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005379219|TV SÃO JOSÉ - QD67  Nº120|QD67  Nº120|PA|1501402|80M0G7W|NR|SA-NSA||2325|2325|180|FB|||760||23|28|13|-0.5|X|40|049362201350|50|-1.3711|-48.43559|G|2023-09-06|2017-12-12||de4415f83a20c67a|2027-10-18|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005379219|TV SÃO JOSÉ - QD67  Nº120|QD67  Nº120|PA|1501402|80M0G7W|NR|SA-NSA||2325|2325|270|FB|||760||23|28|13|-1.5|X|40|049362201350|50|-1.3711|-48.43559|G|2023-09-06|2017-12-12||de4415f83a20c67b|2027-10-18|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005218541|R PRINCIPAL - Nº 39  QD 12  LT 39||PA|1501402|80M0G7W|NR|SA-NSA||2325|2325|330|FB|||760||23|28|13|0|X|45|049362201350|50|-1.41062|-48.39267|G|2023-09-01|2017-11-13||dce625f8570af2b5|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005218541|R PRINCIPAL - Nº 39  QD 12  LT 39||PA|1501402|80M0G7W|NR|SA-NSA||2325|2325|90|FB|||760||23|28|13|0|X|45|049362201350|50|-1.41062|-48.39267|G|2023-09-01|2017-11-13||dce625f8570af2b6|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005218541|R PRINCIPAL - Nº 39  QD 12  LT 39||PA|1501402|80M0G7W|NR|SA-NSA||2325|2325|210|FB|||760||23|28|13|0|X|45|049362201350|50|-1.41062|-48.39267|G|2023-09-01|2017-11-13||dce625f8570af2b7|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690408668|PSG BOM JESUS||PA|1500800|100MG7W|NR|SA-NSA||2325|2325|0|FB|||760||23|28|13|0|X|36|049362201350|50|-1.38018|-48.42658|G|2023-09-01|2008-06-12||52c445f8c7b68660|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690408668|PSG BOM JESUS||PA|1500800|100MG7W|NR|SA-NSA||2325|2325|120|FB|||760||23|28|13|0|X|36|049362201350|50|-1.38018|-48.42658|G|2023-09-01|2008-06-12||52c445f8c7b68661|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690408668|PSG BOM JESUS||PA|1500800|100MG7W|NR|SA-NSA||2325|2325|240|FB|||760||23|28|13|0|X|36|049362201350|50|-1.38018|-48.42658|G|2023-09-01|2008-06-12||52c445f8c7b68662|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690458410|TV SANTA MARIA||PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|60|FB|||760|152312201350|24|25|13|0|X|41.6|152312201350|200|-1.39944|-48.42277|G|2023-09-01|2008-06-19||a6ad45f842a9983c|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690458410|TV SANTA MARIA||PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|41.6|152312201350|200|-1.39944|-48.42277|G|2023-09-01|2008-06-19||a6ad45f842a9983d|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690458410|TV SANTA MARIA||PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|300|FB|||760|152312201350|24|25|13|0|X|41.6|152312201350|200|-1.39944|-48.42277|G|2023-09-01|2008-06-19||a6ad45f842a9983e|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690472781|ROD CURUÇA|CONJUNTO GUAJARÁ II|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|40|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.35083|-48.38805|G|2023-09-05|2008-07-08||805e45f85bdd22af|2027-08-25|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690472781|ROD CURUÇA|CONJUNTO GUAJARÁ II|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|150|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.35083|-48.38805|G|2023-09-05|2008-07-08||805e45f85bdd22b0|2027-08-25|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690472781|ROD CURUÇA|CONJUNTO GUAJARÁ II|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|270|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.35083|-48.38805|G|2023-09-05|2008-07-08||805e45f85bdd22b1|2027-08-25|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690458339|PAS SAO PAULO|ENTRE BR- 316 E PASSAGEM BOSCO|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|60|152312201350|251|-1.39124|-48.42112|G|2025-04-14|2008-06-19||805e45f85bdd22f1|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690458339|PAS SAO PAULO|ENTRE BR- 316 E PASSAGEM BOSCO|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|120|FB|||760|152312201350|24|25|13|0|X|60|152312201350|251|-1.39124|-48.42112|G|2025-04-14|2008-06-19||805e45f85bdd22f2|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690458339|PAS SAO PAULO|ENTRE BR- 316 E PASSAGEM BOSCO|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|240|FB|||760|152312201350|24|25|13|0|X|60|152312201350|251|-1.39124|-48.42112|G|2025-04-14|2008-06-19||805e45f85bdd22f3|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690474768|R RECIFE||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.39333|-48.3948|G|2023-09-05|2021-11-09||805e45f85bdd2451|2027-08-25|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690474768|R RECIFE||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|120|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.39333|-48.3948|G|2023-09-05|2021-11-09||805e45f85bdd2452|2027-08-25|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690474768|R RECIFE||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|240|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.39333|-48.3948|G|2023-09-05|2021-11-09||805e45f85bdd2453|2027-08-25|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469802|TV WE 70||PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|80|FB|||760|152312201350|24|25|13|0|X|36|152312201350|251|-1.35184|-48.4022|G|2023-09-01|2008-07-08||99a745f875a3e892|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469802|TV WE 70||PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|200|FB|||760|152312201350|24|25|13|0|X|36|152312201350|251|-1.35184|-48.4022|G|2023-09-01|2008-07-08||99a745f875a3e893|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469802|TV WE 70||PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|320|FB|||760|152312201350|24|25|13|0|X|36|152312201350|251|-1.35184|-48.4022|G|2023-09-01|2008-07-08||99a745f875a3e894|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692374558|R VALDOMIRO SOUZA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|20|FB|||760|152312201350|24|25|13|0|X|56|152312201350|251|-1.34649|-48.3672|G|2024-04-05|2010-05-21||fade75f847f60afe|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692374558|R VALDOMIRO SOUZA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|140|FB|||760|152312201350|24|25|13|0|X|56|152312201350|251|-1.34649|-48.3672|G|2024-04-05|2010-05-21||fade75f847f60aff|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692374558|R VALDOMIRO SOUZA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|280|FB|||760|152312201350|24|25|13|0|X|56|152312201350|251|-1.34649|-48.3672|G|2024-04-05|2010-05-21||fade75f847f60b00|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690392931|PSG SAO FRANCISCO|PAAIU11/ OI PAAIU2215 - ESTRADA DO 40 HORAS|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|33|152312201350|251|-1.35076|-48.41932|G|2023-09-01|2008-06-12||176585f80b761214|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690392931|PSG SAO FRANCISCO|PAAIU11/ OI PAAIU2215 - ESTRADA DO 40 HORAS|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|33|152312201350|251|-1.35076|-48.41932|G|2023-09-01|2008-06-12||176585f80b761215|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690392931|PSG SAO FRANCISCO|PAAIU11/ OI PAAIU2215 - ESTRADA DO 40 HORAS|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|260|FB|||760|152312201350|24|25|13|0|X|33|152312201350|251|-1.35076|-48.41932|G|2023-09-01|2008-06-12||176585f80b761216|2032-12-22|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005523484|R 38 QD6||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|45|152312201350|251|-1.3296|-48.40073|G|2024-04-05|2018-01-10||176585f80b761256|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005523484|R 38 QD6||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|280|FB|||760|152312201350|24|25|13|0|X|45|152312201350|251|-1.3296|-48.40073|G|2024-04-05|2018-01-10||176585f80b761257|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005523484|R 38 QD6||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|40|FB|||760|152312201350|24|25|13|0|X|45|152312201350|251|-1.3296|-48.40073|G|2024-04-05|2018-01-10||176585f80b761258|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692779027|R ESPERANTO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|50|152312201350|251|-1.40488|-48.44744|G|2023-09-06|2010-10-07||176585f80b76128f|2027-10-18|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692779027|R ESPERANTO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|120|FB|||760|152312201350|24|25|13|0|X|50|152312201350|251|-1.40488|-48.44744|G|2023-09-06|2010-10-07||176585f80b761290|2027-10-18|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692779027|R ESPERANTO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|240|FB|||760|152312201350|24|25|13|0|X|50|152312201350|251|-1.40488|-48.44744|G|2023-09-06|2010-10-07||176585f80b761291|2027-10-18|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692575030|TRAVESSA WE 58||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|45|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.35722|-48.39383|G|2023-06-22|2010-08-09||b1ee85f825c242ce|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692575030|TRAVESSA WE 58||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|165|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.35722|-48.39383|G|2023-06-22|2010-08-09||b1ee85f825c242cf|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692575030|TRAVESSA WE 58||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|285|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.35722|-48.39383|G|2023-06-22|2010-08-09||b1ee85f825c242d0|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469675|TV WE-32|CONJUNTO HABITACIONAL CIDADE NOVA / SITE GPON|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|-1|X|50|152312201350|251|-1.36128|-48.402|G|2023-06-22|2008-07-08||b1ee85f825c24340|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469675|TV WE-32|CONJUNTO HABITACIONAL CIDADE NOVA / SITE GPON|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|120|FB|||760|152312201350|24|25|13|-1|X|50|152312201350|251|-1.36128|-48.402|G|2023-06-22|2008-07-08||b1ee85f825c24341|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469675|TV WE-32|CONJUNTO HABITACIONAL CIDADE NOVA / SITE GPON|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|240|FB|||760|152312201350|24|25|13|-1|X|50|152312201350|251|-1.36128|-48.402|G|2023-06-22|2008-07-08||b1ee85f825c24342|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469608|PASSAGEM DO ARAME|QUADRA 50 A LOTE 38|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|60|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.33747|-48.38472|G|2023-06-27|2008-07-08||18e685f82a514b0b|2027-10-18|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469608|PASSAGEM DO ARAME|QUADRA 50 A LOTE 38|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|180|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.33747|-48.38472|G|2023-06-27|2008-07-08||18e685f82a514b0c|2027-10-18|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469608|PASSAGEM DO ARAME|QUADRA 50 A LOTE 38|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|300|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.33747|-48.38472|G|2023-06-27|2008-07-08||18e685f82a514b0d|2027-10-18|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690476671|PSG MONTE SINAI|PASSAGEM MONTE SINAI 51|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|41|152312201350|251|-1.35139|-48.43361|G|2023-07-13|2008-07-08||e97195f80a9659b7|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690476671|PSG MONTE SINAI|PASSAGEM MONTE SINAI 51|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|120|FB|||760|152312201350|24|25|13|0|X|41|152312201350|251|-1.35139|-48.43361|G|2023-07-13|2008-07-08||e97195f80a9659b8|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690476671|PSG MONTE SINAI|PASSAGEM MONTE SINAI 51|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|240|FB|||760|152312201350|24|25|13|0|X|41|152312201350|251|-1.35139|-48.43361|G|2023-07-13|2008-07-08||e97195f80a9659b9|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690394012|ROD AUGUSTO MONTENEGRO||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|67|152312201350|251|-1.39638|-48.43458|G|2023-07-13|2008-06-12||e97195f80a965a3a|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690394012|ROD AUGUSTO MONTENEGRO||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|120|FB|||760|152312201350|24|25|13|0|X|67|152312201350|251|-1.39638|-48.43458|G|2023-07-13|2008-06-12||e97195f80a965a3b|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690394012|ROD AUGUSTO MONTENEGRO||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|240|FB|||760|152312201350|24|25|13|0|X|67|152312201350|251|-1.39638|-48.43458|G|2023-07-13|2008-06-12||e97195f80a965a3c|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690462042|ALAMEDA DON JORGE||PA|1501402|60M0G7W|NR|SA-NSA||3350|3350|50|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.36204|-48.4462|G|2025-07-24|2008-07-08||e97195f80a965a67|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690462042|ALAMEDA DON JORGE||PA|1501402|60M0G7W|NR|SA-NSA||3350|3350|170|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.36204|-48.4462|G|2025-07-24|2008-07-08||e97195f80a965a68|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690462042|ALAMEDA DON JORGE||PA|1501402|60M0G7W|NR|SA-NSA||3350|3350|290|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.36204|-48.4462|G|2025-07-24|2008-07-08||e97195f80a965a69|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005953152|PSG GAMA MALCHER||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|140|FB|||760|152312201350|24|25|13|0|X|29|152312201350|251|-1.41517|-48.44294|G|2024-04-04|2018-03-23||317d95f84ced27c2|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005953152|PSG GAMA MALCHER||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|300|FB|||760|152312201350|24|25|13|0|X|29|152312201350|251|-1.41517|-48.44294|G|2024-04-04|2018-03-23||317d95f84ced27c3|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005953152|PSG GAMA MALCHER||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|40|FB|||760|152312201350|24|25|13|0|X|29|152312201350|251|-1.41517|-48.44294|G|2024-04-04|2018-03-23||317d95f84ced27c4|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690462000|PSG QUADRA 14|QUADRA 14\  CONJ PANORAMA XXI|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|185|FB|||760|152312201350|24|25|13|0|X|38|152312201350|251|-1.37885|-48.43845|G|2023-07-20|2008-07-08||5de895f80180e85f|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690462000|PSG QUADRA 14|QUADRA 14\  CONJ PANORAMA XXI|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|320|FB|||760|152312201350|24|25|13|0|X|38|152312201350|251|-1.37885|-48.43845|G|2023-07-20|2008-07-08||5de895f80180e860|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690462000|PSG QUADRA 14|QUADRA 14\  CONJ PANORAMA XXI|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|85|FB|||760|152312201350|24|25|13|0|X|38|152312201350|251|-1.37885|-48.43845|G|2023-07-20|2008-07-08||5de895f80180e861|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690405472|PSG BOA ESPERANÇA||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|200|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.40369|-48.432|G|2023-07-28|2008-06-12||6f0295f803595c7b|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690405472|PSG BOA ESPERANÇA||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|320|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.40369|-48.432|G|2023-07-28|2008-06-12||6f0295f803595c7c|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690405472|PSG BOA ESPERANÇA||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|80|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.40369|-48.432|G|2023-07-28|2008-06-12||6f0295f803595c7d|2032-12-22|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1006912484|RUA SAO RUFINO|QD2 LT47|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|50|152312201350|251|-1.35876|-48.37707|G|2023-08-04|2018-07-04||dd2b95f802af9c0d|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1006912484|RUA SAO RUFINO|QD2 LT47|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|110|FB|||760|152312201350|24|25|13|0|X|50|152312201350|251|-1.35876|-48.37707|G|2023-08-04|2018-07-04||dd2b95f802af9c0e|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1006912484|RUA SAO RUFINO|QD2 LT47|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|230|FB|||760|152312201350|24|25|13|0|X|50|152312201350|251|-1.35876|-48.37707|G|2023-08-04|2018-07-04||dd2b95f802af9c0f|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005965029|R SEXTA||PA|1504422|100MG7W|NR|SA-NSA||2325|2325|180|FB|||760||23|28|13|0|X|48|049362201350|50|-1.36106|-48.33941|G|2023-08-15|2018-03-26||fb09f5f8034b53b7|2032-12-22|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005965029|R SEXTA||PA|1504422|100MG7W|NR|SA-NSA||2325|2325|300|FB|||760||23|28|13|0|X|48|049362201350|50|-1.36106|-48.33941|G|2023-08-15|2018-03-26||fb09f5f8034b53b8|2032-12-22|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1005965029|R SEXTA||PA|1504422|100MG7W|NR|SA-NSA||2325|2325|60|FB|||760||23|28|13|0|X|48|049362201350|50|-1.36106|-48.33941|G|2023-08-15|2018-03-26||fb09f5f8034b53b9|2032-12-22|||Marituba
